rowname,Estimate.Intercept,Est.Error.Intercept,Q2.5.Intercept,Q97.5.Intercept,Estimate.pred_climb_difficulty,Est.Error.pred_climb_difficulty,Q2.5.pred_climb_difficulty,Q97.5.pred_climb_difficulty,n
Al Mansoori Mohammed Yousif,0.004532523222699428,0.20906358132596742,-0.40586467960147926,0.4109069655194763,-3.033142466157992e-4,0.018755985342879138,-0.03749856139832995,0.03726261070611961,3
Al Murawwi Mohammed,6.861390491427364e-4,0.21011158062380406,-0.41679815919607344,0.4193345940051852,-1.1157529040331368e-5,0.019342977809359268,-0.03924239794918238,0.03863084755028973,3
Alafaci Eugenio,-0.0014437397784058897,0.206235846528653,-0.39686018168012693,0.40221112861385844,-1.5814125120939652e-5,0.018762296669582703,-0.03739909645889166,0.036355399007246166,43
Alaphilippe Bryan,6.234633558322903e-4,0.21245186725465098,-0.4199536956857665,0.40971496788220146,1.7008738875054467e-5,0.019659499882053236,-0.03845847140777041,0.0396010091914627,10
Alaphilippe Julian,0.24844768112506252,0.1461211695914823,-0.0489845459597629,0.52510771109593,0.044743197694061494,0.01545726392175962,0.014689984182897537,0.07489292692707664,137
Alarcon Jose,0.002914795698145877,0.207156025224565,-0.418569697938118,0.4130194242379,-1.9563393816275878e-4,0.019330871323489457,-0.03834981749206039,0.038794723827513054,11
Alarcon Pablo,3.108445197861957e-4,0.20688617267263232,-0.39950399867258507,0.40679004464218593,-5.7918281932917465e-5,0.019131364372849385,-0.03858323332454741,0.03898397700822326,11
Alarcon Raul,-0.012869307555198075,0.19834330098879216,-0.3967906613447627,0.3667998762152116,-4.063214107011664e-5,0.01888246653810382,-0.037918076851578705,0.0375595106747142,20
Alawi Sayed Ahmed,7.852323909082169e-4,0.20352444621671872,-0.38689896103125104,0.39873695444774304,-9.533521056050627e-5,0.018987965761292375,-0.03659513471760552,0.0365682538489376,2
Alba Juan Diego,-0.001431119138468871,0.21039918330552018,-0.4132851992301999,0.41008385928423524,5.089623034067711e-4,0.019026544316302473,-0.03763671135379148,0.039596687011893124,15
Albalooshi Majed,0.0013580275667428028,0.2189562354831698,-0.42669219224842603,0.439667306065917,-1.4091762855003238e-5,0.01886850647193642,-0.03871667618851085,0.03812583232591887,5
Albanese Vincenzo,-5.269103446158239e-5,0.20626117297194052,-0.40372770607825276,0.3992538556128961,7.32985809197774e-5,0.019318408973562413,-0.03942188681680941,0.03883919661348816,78
Albasini Michael,-0.07783159974640771,0.19003292476662842,-0.4582894172389257,0.2920424220216012,0.0014758009409869498,0.018742556062973672,-0.03569296655638098,0.03908990890130451,120
Albrechtsen Christian,-0.002576220331956534,0.21484316029714073,-0.4339906616554413,0.4179486823556687,1.817532918743906e-5,0.01941754005199793,-0.03794704994813346,0.038118876077332095,4
Aleotti Giovanni,-7.218218245713863e-4,0.20923687343321676,-0.4162171038224533,0.4139205576484148,1.6685067177747565e-4,0.018504512200984466,-0.036595259358285864,0.036940378557809544,14
Alizada Elgun,-1.565058855359988e-4,0.21238244938604967,-0.41616172299880494,0.4166046846897861,-2.207644982233124e-5,0.018837323926195956,-0.037936682966639,0.03759950621661282,4
Allegaert Piet,0.017024022365246857,0.19795888140365087,-0.37375445024537196,0.40176388180542294,-4.984192675159182e-4,0.019115360409443942,-0.03800100379992823,0.03837374782327218,112
Almeida Joao,-6.073318696958964e-4,0.19656933959584352,-0.3846465404995198,0.3920332474777462,2.3818139809535533e-4,0.018963870897661588,-0.03693854646122675,0.03839056708009845,59
Almeida Nuno,-0.0016229940439943344,0.2136854943294362,-0.41315452800823255,0.4190165516481996,4.113077417009613e-4,0.018779274840198833,-0.037053991448534815,0.038334797385294744,7
Almemari Nasser,-6.845788724949383e-4,0.21759483953399053,-0.4153214340378148,0.41817415508122585,1.0624284602836256e-4,0.019654948117082488,-0.03960020202340288,0.040199828693434705,5
Almonacid Patricio,0.0026019030867462166,0.20629274741694978,-0.40495268934291007,0.4075047306006397,-2.489730660667021e-4,0.018788524762555877,-0.03724135768151614,0.03845809215896486,6
Alonso Mikel,6.106901947222608e-4,0.2108864087325356,-0.4288025009630121,0.41717765843732657,3.573035396915769e-5,0.018941553556107885,-0.03705124783477893,0.03851686017772429,27
Alonso Pablo,0.003597881117234534,0.2094638923619536,-0.40712563992703704,0.4095827594690205,1.0125954024588408e-4,0.0186317336496406,-0.03685336858009634,0.03668377543040415,1
Altamimi Salman,0.0033573185712553,0.20879209656127187,-0.3997761329909614,0.4190500974918233,-1.7236443257266691e-4,0.01885490051429481,-0.03829266157388075,0.03623393921092323,1
Alvarado Adrian,-3.182345918738722e-4,0.21057416728599668,-0.4036267321063655,0.4111704921229576,-9.105668424027969e-5,0.019344192099598263,-0.03938394476793618,0.038410883560526014,6
Alvarez Ayala Miguel Luis,-0.0030875540618635635,0.21267737785678267,-0.4221035880944583,0.4149950299611845,2.4389877330281104e-4,0.019161463944282996,-0.037627750735694875,0.037232940126315305,6
Alzate Carlos,-5.286142770916151e-4,0.20875388869796102,-0.41165962668877026,0.4081978577738029,-1.4273662085220462e-6,0.019142325207707724,-0.038214659637093966,0.03853671185293037,23
Amadio Emanuele,-5.85551187255112e-4,0.20516005278561827,-0.4075333698587066,0.397321472143129,1.1343711223664899e-4,0.018690384263486674,-0.036680606387750184,0.03764201806244429,3
Amador Andrey,-0.04457916091948197,0.20008503530933008,-0.4354407629798106,0.3398459169208998,0.0014001868079117582,0.01917217818682179,-0.037438595691739,0.038911145358056974,144
Amador Juan Jose,0.0024549555734552507,0.20846788999973795,-0.4039802750732882,0.4085869132640643,-2.1556349684001764e-4,0.01903695316544095,-0.037735602374116044,0.038191011404842885,2
Amadori Julien,0.0010692170509226512,0.20798491606100528,-0.41071380703329463,0.41074784189383307,-1.0628134516742587e-4,0.01890517297551796,-0.03946403968506024,0.03769564987029244,7
Amann Dominik,-7.449770185306532e-4,0.21260876883749225,-0.42816439384401905,0.4167594701344199,9.858549083039307e-5,0.019328264870951718,-0.03832662743186832,0.038559993952703445,6
Amezawa Takeaki,0.002218842015147411,0.20889909125162956,-0.4096117448048068,0.4058003579536341,-6.707281739798064e-5,0.018693353557052605,-0.037336439452738464,0.03774779613104184,1
Amezqueta Julen,-0.0021910676881482754,0.20957043524979585,-0.421536991893032,0.41579848678600706,1.5107198164564668e-4,0.019387992374084242,-0.037998428963795704,0.039167083834041355,65
Amici Alberto,2.9160068480549295e-4,0.2106278008014691,-0.4066652960246452,0.41160986860517285,2.2604541995731387e-6,0.019023309773352717,-0.03754394771463756,0.03757867308683879,41
Amores Julio Alberto,3.063339860778609e-4,0.20899686729546765,-0.41050259680448364,0.41596025033389034,-9.236371799459147e-5,0.018824630448453533,-0.03710960057477089,0.03718223990948069,11
Anacona Winner,0.009859106537827756,0.20839478308614043,-0.41158476034826846,0.41538734829708757,8.136958037542594e-4,0.018627188629239757,-0.0367746557662587,0.03872802581368107,132
Anchieri Pablo,2.2816064706619428e-4,0.20260120736790455,-0.3994864766943495,0.4063551411724351,1.4829179616724446e-4,0.019098349259634884,-0.03843031629327515,0.03807348343034961,6
Andel Jan,-4.169825236199876e-4,0.2124321233406445,-0.41386413046199133,0.4142557968502037,2.0010286160931272e-4,0.01913894855193877,-0.03679100764117732,0.03784990139237458,3
Andersen Idar,-0.0018599783405896136,0.20933923321953823,-0.4060809469064516,0.41935860889268206,1.0580489535982918e-4,0.01890891956624263,-0.03729195405514192,0.03692778092134606,22
Andersen Sander,0.0013346070709615162,0.21189624421345651,-0.3944594139728294,0.4128830276194277,1.3471653678923675e-6,0.018963735592823758,-0.03723689860991999,0.03785080287932786,1
Anderson Edward,-0.0030009881297356805,0.20668781619816065,-0.4104796525864284,0.40247084423095875,4.141819876042863e-5,0.01949606875554839,-0.03947508451171336,0.03942278343007823,15
Anderson Ryan,-0.0017374862286872036,0.20761685724033183,-0.41630570269784994,0.4016675675060875,4.4029996250524894e-5,0.01854582117996965,-0.03657918740916729,0.03643320702062561,53
Andersson Andreas,9.501211319636122e-4,0.20701347201797612,-0.41032672037834644,0.40693832753464126,1.2394989055590754e-4,0.018777949961077837,-0.0372593283319104,0.03671012204786249,14
Andersson Emil,1.4460722377335262e-4,0.2088518465725626,-0.410400596178122,0.3982612819147399,1.1874458396936321e-4,0.01918229148406123,-0.039042931771429874,0.038044657514189624,4
Andersson Vincent,9.682143680624182e-4,0.20845446113997546,-0.4171198379681535,0.4116770908777698,2.826314157777906e-4,0.018569299746415174,-0.03669987600823256,0.0375279553251539,2
Andrade Pedro,-0.002651403667074675,0.20792570920324843,-0.40975307228235286,0.402775683094795,1.9392290095969665e-4,0.01899362242184587,-0.03707270691659408,0.03621060406092288,1
Andreetta Simone,-2.936737477361646e-4,0.2124145720366279,-0.4291815135214944,0.4220306755938362,8.935248567310168e-5,0.01866025908677007,-0.03683835245719434,0.037780418185580936,44
Andriato Rafael,-1.9368513984697105e-4,0.20844078341962807,-0.41222657198766843,0.3985053291584756,1.8088082782977767e-4,0.01934125813495158,-0.037849811733377856,0.03999153480262574,6
Angarita Marvin Orlando,-0.0027360099569695385,0.20228579462978943,-0.38822962565421765,0.3950687387247366,-2.2167302900338813e-5,0.01846816588002301,-0.036642042842703275,0.03733413161664653,5
Angulo Antonio,-0.0021452887853410435,0.21085952531400454,-0.40254237465479975,0.41014695043364635,1.7387373036280366e-4,0.01930222752666163,-0.03803505611829664,0.03868711401138715,11
Aniolkowski Stanislaw,-0.0018647917541357527,0.2137002788024053,-0.4262009385832801,0.4201062586593782,1.651256831865882e-4,0.020022769509970624,-0.03889436297378835,0.040099052031759785,7
Ansons Kristers,0.0023457821366608005,0.20750092001021384,-0.39767062694213545,0.4045203195341886,1.1421158473055682e-4,0.019378973477462477,-0.03823018297831468,0.0403987449198781,9
Anthony Jesse,4.7123372386203134e-4,0.20757283468525264,-0.40002723082829317,0.398040799267994,5.419151516285988e-6,0.018986050589667115,-0.03696478730762467,0.037977940664696085,8
Anti Enzo,0.004264690303147511,0.21189516247696866,-0.4274407281740891,0.4206099076009522,-2.04900270794577e-4,0.019073983539718266,-0.038585404196147026,0.037656731475451545,2
Antomarchi Julien,-0.02291606599222829,0.1950284625710663,-0.420291925834362,0.3589429664942674,6.903998479332492e-4,0.01907550375767926,-0.03689529916149649,0.03946998876739444,77
Anton Igor,-8.713451013074972e-4,0.21480508511072,-0.41619107595765714,0.41607331675335185,4.2432474520025246e-5,0.01915184253775042,-0.038691201300129985,0.03775009839547302,70
Antonini Simone,5.404472207817983e-4,0.21268797581737514,-0.41570767405145365,0.4209728320804729,1.382546175976682e-4,0.01889468088389145,-0.036982104976101195,0.037791725572912195,45
Antunes Amaro,-0.02204965319806577,0.20795713628848803,-0.4255005120536178,0.3816602650050958,-0.0016666428606578775,0.018731464693917187,-0.03918091644750403,0.03374868325235333,85
Antunes Tiago,0.0013046419515042721,0.20712348203749728,-0.4056126186207883,0.4052802892257279,8.000943990133716e-5,0.018683847894050705,-0.03723925395496146,0.03724735523659132,32
Appel Stijn,-0.0014612014481185408,0.2092101718337963,-0.40565643691384135,0.41042543772977924,4.998501932497417e-5,0.019700896325379778,-0.03955677082316975,0.039718872910180024,1
Appelt Leo,0.003164517630596495,0.21000343374817035,-0.4151841899701727,0.4139200308603607,-3.0582957068192893e-4,0.018250628053394145,-0.03637208105595858,0.03618953503561775,8
Appollonio Davide,0.0021306133090702186,0.21055106524191006,-0.40979876648723346,0.4212762758264169,4.812596561563828e-6,0.018834466738027668,-0.038163003001725704,0.0370966786165517,13
Araiz Sergio,1.4650913113239627e-4,0.21212759038050438,-0.4214599460005257,0.4153576325671302,-8.977361201547034e-5,0.018844874052899314,-0.03873874505349609,0.037500874552883014,12
Aranburu Alex,0.0039604090403158095,0.19451135668008016,-0.373203855674793,0.38785216895475344,9.616449357102195e-4,0.019009389473020815,-0.037151264640938875,0.03972429806655845,104
Aranburu Jokin,-7.49134739855455e-5,0.20796015353053646,-0.4076774512469491,0.41376732124953824,8.953011807872185e-6,0.019822138767250187,-0.040627122819885675,0.03905266534383234,14
Arango Juan Esteban,0.00239606882764633,0.2133622307919608,-0.4214081936951564,0.41113345433506177,2.8737031372831563e-6,0.018834124773299623,-0.03670553961756534,0.037067263939685166,11
Araque Rodrigo,5.04637819007648e-4,0.2116849429738192,-0.4271641452824521,0.42990989145833386,-1.4576784829821793e-4,0.0189711143108906,-0.03927424121366368,0.03646931063034764,6
Arashiro Yukiya,-0.0016084994258876103,0.20987294535340545,-0.4123781335285115,0.4120104755697593,-6.45952179611416e-5,0.018401972759380467,-0.03641548204993819,0.03645127800630002,93
Arcas Jorge,3.329942959343303e-4,0.21391476846769691,-0.43236962238015225,0.42320663189236,3.7256131447271217e-5,0.020048787054780897,-0.04033561685293332,0.039202366304331,126
Archbold Shane,-0.017433944340508004,0.19151114346606635,-0.3904758306283109,0.35352912300306355,0.001129183293662305,0.018613577808844272,-0.035823625942539614,0.038045015292553094,110
Archibold Franklin,-0.0026272988648443235,0.213807628350081,-0.42055111045084737,0.4160370650391782,-3.0730532682519803e-005,0.018876393720463708,-0.03584905295936808,0.03784042464066158,25
Ardila Andres Camilo,0.0016011113015429693,0.20871321699577208,-0.41674039299033316,0.41197749086813346,-6.0435922755816296e-5,0.01908186306778339,-0.03756631879328772,0.03875880821226543,5
Arensman Thymen,-0.03413440938069825,0.2047983821741269,-0.43388876223019346,0.35782411394879293,0.001161523193752841,0.019373014828957865,-0.03738625157926799,0.0393832565741709,23
Areruya Joseph,-0.0022362308222148523,0.21016003448654758,-0.4223404575138942,0.4050481370034482,-9.030348352038812e-5,0.018841653767536132,-0.038348560758959566,0.03707888672902318,21
Arias Yans Carlos,0.0020374868628850406,0.21158444104630558,-0.40649986879298766,0.4211215148853292,-2.5690741811069978e-5,0.01935972918006048,-0.038638401774006945,0.04014117910614964,6
Ariesen Johim,-0.014669924633549,0.20192801513925504,-0.4052876595539278,0.3823804470866131,3.6813468259306247e-4,0.019160228729585727,-0.037749679169168285,0.03897230215676967,14
Ariesen Tim,-0.0028407838608328355,0.21806863147439687,-0.4416847207814394,0.427142122812258,2.3053563888251482e-4,0.019415975328638563,-0.03794781840811259,0.039744217928864324,15
Arimont Charlie,0.001147759272428108,0.21171033639875084,-0.427354923167152,0.41796436823182187,-3.898425055697462e-4,0.01868329473186827,-0.03809260877768917,0.03679964365326077,4
Aristi Mikel,-1.553179228396648e-4,0.20909250247234668,-0.4272193455684059,0.4134010672274667,-9.844526687361945e-5,0.01927235754478532,-0.03991181974473281,0.039935717230161115,60
Ariza Jaramillo Heimarhanz,-4.903988356496664e-4,0.2044877972300227,-0.3992980029996385,0.3986811282847679,-2.716490114772157e-4,0.018759433417482752,-0.03764381017873108,0.03675111144856292,4
Arm Rait,7.539749899335117e-4,0.2113927579082686,-0.4101003427090265,0.41881223655291344,-1.8579200039527818e-4,0.018878325126993424,-0.03805010878559621,0.037640153392083854,3
Armee Sander,-0.0010537303703106924,0.20636654716481825,-0.4143250902942401,0.4030686291307379,4.959767623481883e-5,0.018801709677786767,-0.03725222414644278,0.03747587553827308,170
Armillas Gerard,-0.002727998687433383,0.21257568234312813,-0.42818664845665566,0.4172082125998718,-2.0099049459805865e-4,0.01919482367282065,-0.03808722165999145,0.0379578804120519,9
Armirail Bruno,-0.02846691197187176,0.20227077269140534,-0.42070659670611765,0.3652580235469354,-9.545796771720196e-4,0.01899543545677002,-0.038925570963532836,0.0369888930687003,108
Arndt Nikias,0.041562535291745646,0.19440632292068674,-0.34460686273970775,0.4163492463891616,-0.0013230883913409107,0.01854379223648487,-0.03844803851244527,0.0348439014662002,143
Arnoult Floryan,-0.0019515193509867773,0.20999154641165504,-0.40823281519576476,0.4203997685469696,3.070218826947541e-4,0.019314933181519122,-0.03780437509086392,0.03977123957518331,20
Arriagada Marco Antonio,-5.947589426357322e-4,0.2158664505011666,-0.42542733926017184,0.4350215147745279,-1.7168180207345488e-4,0.019224489384607583,-0.038965730889698035,0.03746915760371495,6
Arroyave Daniel,-0.0015822895671099436,0.20813877742572093,-0.40933073072274956,0.3997673327866908,-7.125943868980817e-5,0.01827663374542542,-0.03742343608619198,0.03600464295521934,2
Arroyo David,0.0011252664181633449,0.21125833006632913,-0.41182582390299605,0.408843347396655,-3.2690479851085925e-4,0.019208668013559617,-0.038081015179447876,0.0384487495487912,3
Arroyo Victor,0.002501960501121933,0.20996269965893807,-0.3991901281553778,0.42129438003616637,-2.408196997678538e-4,0.01874301885698935,-0.03724141267616732,0.03745932595518301,6
Arslanov Ildar,-6.067682100936409e-4,0.20851642594251116,-0.4124067376502234,0.4191871362725185,-2.991240619325414e-4,0.017936341739179996,-0.03695217103622067,0.03515613257393865,70
Artus Willy,7.981420142220638e-4,0.2071771268971755,-0.39740168452556185,0.3993705845464708,-9.965263755311355e-5,0.019319102113073208,-0.03869782832341953,0.038550533369565834,11
Aru Fabio,-0.02261704348673519,0.20231420835022593,-0.41162291585029204,0.37744224238595897,0.0011705099437005271,0.018194592973016607,-0.034526469656492496,0.03788879602652275,127
Asadov Elchin,0.002945218421255437,0.20691098248994816,-0.4160008443767176,0.41257479244958156,5.438506134141771e-5,0.019391876130441733,-0.03982785307857162,0.038489724399886883,8
Asanov Enver,-5.510726712196026e-4,0.2117230657353844,-0.4072856707048681,0.40941108845469754,-8.995004943401486e-5,0.018459382085434507,-0.036259378465702534,0.0364432199965792,4
Aschenbrenner Michel,0.001000329333997368,0.20481224133653705,-0.4024448133790945,0.3987711043318748,1.982631823477711e-4,0.018725332467170976,-0.03694147806110195,0.037378137475138885,6
Asconeguy Roderick,-0.0011906598425863264,0.20894528855911262,-0.4085509133280541,0.4073027296625408,1.7336476538169424e-4,0.019753522695051956,-0.04006644395820047,0.03896361696629664,6
Asgreen Kasper,0.160509276877997,0.1817759984370889,-0.19318550417713767,0.5188210427177683,-0.005329767948782396,0.01879318234276604,-0.04489651893333326,0.030967884328302976,124
Askey Lewis,-3.865792670773627e-5,0.21187623735280395,-0.40802694744723245,0.41294125590468866,2.4699722957548047e-5,0.01952322759902746,-0.039190132615086734,0.03925045560049632,1
Asselman Jesper,-0.0016241499756360137,0.2103623678300546,-0.4143270367252385,0.41615276912155236,-1.387685917002536e-4,0.01897365987383776,-0.03830174359121317,0.0381361941633891,81
Astafyev Stepan,0.001254769706743714,0.2119038249688077,-0.41346313251950895,0.4223432027939023,1.0526469893192174e-4,0.019790446941062467,-0.03861735277203273,0.039024798045647825,8
Astiasaran Jose Rodolfo,-1.667375810511849e-4,0.2153169076516522,-0.42670844617373005,0.43327547771624386,-2.2950520442620374e-4,0.019545234547287016,-0.03911396573030659,0.038535393014379915,6
Atalay Muhammed,0.002749347656982246,0.2079928161665153,-0.4004181094497513,0.4140244653816755,-3.3047560785865387e-4,0.018945086207368518,-0.03832412399923321,0.03754977680134483,15
Atapuma Darwin,0.002816481631762443,0.20523968480611132,-0.39648781247364634,0.4034957911084735,-2.2109832790202907e-4,0.018656365012345848,-0.03888399488524261,0.03758274382971497,131
Atencio Gerardo,-8.505604342356055e-4,0.20648115323972366,-0.40602220815685963,0.4034702178669805,-7.270043807296865e-5,0.019019720219909275,-0.03834726935982007,0.038336765443564264,6
Atkins George,-8.081281444322905e-4,0.20877287655868698,-0.4288998868952411,0.4071525678227192,-3.742005903980009e-5,0.019094951168160592,-0.03723234117677169,0.038739988837097596,7
Aubert Remi,-0.0023531839972332907,0.20180234196345734,-0.38599920913427005,0.4004926887628182,-2.3175529132741086e-4,0.018897114298821557,-0.03724336334479454,0.038097403247303825,4
Auer Daniel,-0.03721931876160756,0.19282625774033998,-0.4257601780233181,0.3251002349440222,6.604721572109938e-4,0.01868014977227015,-0.03674754019956126,0.03821963227539855,14
