stage,race,year,class,url,stat,value
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,highest_point,915.375
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,length,126.8875
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,over_6_percent,0.28750000000000003
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,perc_elev_change,0.013370187886687476
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,perc_gain_end,0.18316013218476976
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,perc_gain_start,0.20127768127937926
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,time_at_1500m,0
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,total_elev_change,1696.25
1,in the footsteps of the romans,2023,2.2,race/in-the-footsteps-of-the-romans/2023,total_vert_gain,850.375
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,avg_alt,542.8864708697016
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,final_1km_elev,466.44927536231864
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,final_1km_gradient,-0.00294685990338163
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,final_1km_vertgain,0.8333333333333334
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,final_20km_vert_gain,226
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,final_5km_elev,469.70711974110003
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,final_5km_gradient,6.472491909340166e-5
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,final_5km_vertgain,42.5
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,first_30km_vert_gain,355.3333333333333
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,highest_point,889.1666666666666
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,length,147.65
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,over_6_percent,8.733333333333334
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,perc_elev_change,0.02250507728850557
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,perc_gain_end,0.13562932777327666
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,perc_gain_start,0.212581055966745
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,time_at_1500m,0
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,total_elev_change,3322.8333333333335
1,int. osterreich-rundfahrt - tour of austria,2023,2.1,race/tour-of-austria/2023,total_vert_gain,1667.3333333333333
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,avg_alt,255.25435873844367
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,final_1km_elev,-3.3043478260869565
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,final_1km_gradient,0.0022705314009682197
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,final_1km_vertgain,9.666666666666666
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,final_20km_vert_gain,171.5
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,final_5km_elev,43.95631067961163
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,final_5km_gradient,-0.015814455231930532
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,final_5km_vertgain,19.333333333333332
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,first_30km_vert_gain,642.3333333333334
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,highest_point,620
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,length,186.76666666666668
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,over_6_percent,14.833333333333332
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,perc_elev_change,0.030235967879103032
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,perc_gain_end,0.06295751940027303
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,perc_gain_start,0.23359692291940234
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,time_at_1500m,0
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,total_elev_change,5646.5
1,international tour of hellas,2023,2.1,race/international-tour-of-hellas/2023,total_vert_gain,2766.499999999997
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,avg_alt,255.762027133397
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,final_1km_elev,81.71739130434777
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,final_1km_gradient,0.00937198067632948
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,final_1km_vertgain,11.5
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,final_20km_vert_gain,83.83333333333199
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,final_5km_elev,91.3106796116504
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,final_5km_gradient,0.00280474649406578
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,final_5km_vertgain,33
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,first_30km_vert_gain,334.8333333333333
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,highest_point,407
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,length,153.13333333333335
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,over_6_percent,2.0166666666666666
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,perc_elev_change,0.011692959763981384
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,perc_gain_end,0.07748754201896764
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,perc_gain_start,0.4099880523162153
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,time_at_1500m,0
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,total_elev_change,1784.3333333333333
1,istarsko proljece - istrian spring trophy,2023,2.2,race/istarsko-proljece-istrian-spring-trophy/2023,total_vert_gain,919.8333333333334
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,avg_alt,649.5582354278047
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,final_1km_elev,514.318511198946
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,final_1km_gradient,0.0304765041721534
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,final_1km_vertgain,30.166666666666668
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,final_20km_vert_gain,275
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,final_5km_elev,519.8108858430103
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,final_5km_gradient,0.005949193053705917
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,final_5km_vertgain,73
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,first_30km_vert_gain,409
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,highest_point,1033.3333333333333
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,length,163.96666666666667
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,over_6_percent,14.966666666666667
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,perc_elev_change,0.029977182598204966
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,perc_gain_end,0.11207260519063754
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,perc_gain_start,0.166638542122416
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,time_at_1500m,0
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,total_elev_change,4914.666666666667
1,itzulia basque country,2023,2.UWT,race/itzulia-basque-country/2023,total_vert_gain,2449.8333333333335
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,avg_alt,610.9801187975746
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,final_1km_elev,780.31884057971
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,final_1km_gradient,-0.008599033816425053
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,final_1km_vertgain,3
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,final_20km_vert_gain,202
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,final_5km_elev,784.8187702265374
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,final_5km_gradient,0.004126213592233686
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,final_5km_vertgain,60.5
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,first_30km_vert_gain,417.5
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,highest_point,809
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,length,177.95
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,over_6_percent,15.016666666666666
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,perc_elev_change,0.030574543967445102
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,perc_gain_end,0.0731994870263831
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,perc_gain_start,0.15141438591549
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,time_at_1500m,0
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,total_elev_change,5440.5
1,jaen paraiso interior,2023,1.1,race/clasica-jaen-paraiso-interior/2023,total_vert_gain,2758.1666666666665
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,avg_alt,58.564324898568735
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,final_1km_elev,23.9252305665349
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,final_1km_gradient,-9.947299077733849e-4
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,final_1km_vertgain,2
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,final_20km_vert_gain,24.333333333333332
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,final_5km_elev,20.802271717748567
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,final_5km_gradient,-8.460773737511355e-7
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,final_5km_vertgain,16.666666666666668
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,first_30km_vert_gain,128.83333333333334
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,highest_point,159.33333333333334
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,length,193.33333333333334
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,over_6_percent,8.183333333333334
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,perc_elev_change,0.017406117953459865
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,perc_gain_end,0.014177070896655734
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,perc_gain_start,0.0758560239136918
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,time_at_1500m,0
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,total_elev_change,3366.5
1,kuurne - bruxelles - kuurne,2023,1.Pro,race/kuurne-brussel-kuurne/2023,total_vert_gain,1692.1666666666667
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,avg_alt,195.33571677350332
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,final_1km_elev,111.40184453227953
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,final_1km_gradient,0.076930171277998
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,final_1km_vertgain,79.5
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,final_20km_vert_gain,384.6666666666667
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,final_5km_elev,107.4901326226283
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,final_5km_gradient,0.007863971910232434
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,final_5km_vertgain,126.33333333333333
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,first_30km_vert_gain,487.5
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,highest_point,314.8333333333333
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,length,193.58333333333331
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,over_6_percent,15.633333333333333
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,perc_elev_change,0.0281171829146713
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,perc_gain_end,0.14232662708280533
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,perc_gain_start,0.18123652698850065
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,time_at_1500m,0
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,total_elev_change,5443.333333333333
1,la fleche wallonne,2023,1.UWT,race/la-fleche-wallone/2023,total_vert_gain,2692.5
1,la polynormande,2023,1.1,race/la-poly-normande/2023,avg_alt,145.66301001374768
1,la polynormande,2023,1.1,race/la-poly-normande/2023,final_1km_elev,159.96903820816868
1,la polynormande,2023,1.1,race/la-poly-normande/2023,final_1km_gradient,0.03144049187527324
1,la polynormande,2023,1.1,race/la-poly-normande/2023,final_1km_vertgain,30
1,la polynormande,2023,1.1,race/la-poly-normande/2023,final_20km_vert_gain,248.16666666666666
1,la polynormande,2023,1.1,race/la-poly-normande/2023,final_5km_elev,144.81719969541234
1,la polynormande,2023,1.1,race/la-poly-normande/2023,final_5km_gradient,0.00935095289464153
1,la polynormande,2023,1.1,race/la-poly-normande/2023,final_5km_vertgain,72
1,la polynormande,2023,1.1,race/la-poly-normande/2023,first_30km_vert_gain,378
1,la polynormande,2023,1.1,race/la-poly-normande/2023,highest_point,191.66666666666666
1,la polynormande,2023,1.1,race/la-poly-normande/2023,length,170.53333333333333
1,la polynormande,2023,1.1,race/la-poly-normande/2023,over_6_percent,13.083333333333334
1,la polynormande,2023,1.1,race/la-poly-normande/2023,perc_elev_change,0.026446118719007167
1,la polynormande,2023,1.1,race/la-poly-normande/2023,perc_gain_end,0.10832940645990567
1,la polynormande,2023,1.1,race/la-poly-normande/2023,perc_gain_start,0.165261417174775
1,la polynormande,2023,1.1,race/la-poly-normande/2023,time_at_1500m,0
1,la polynormande,2023,1.1,race/la-poly-normande/2023,total_elev_change,4510.833333333333
1,la polynormande,2023,1.1,race/la-poly-normande/2023,total_vert_gain,2287.8333333333335
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,avg_alt,74.44994012516844
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,final_1km_elev,37.448945981554665
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,final_1km_gradient,0.003627580149319399
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,final_1km_vertgain,6.166666666666667
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,final_20km_vert_gain,148.33333333333434
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,final_5km_elev,37.080287454787765
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,final_5km_gradient,0.002156651225754174
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,final_5km_vertgain,26.333333333333332
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,first_30km_vert_gain,242.66666666666666
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,highest_point,117.33333333333333
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,length,200.71666666666667
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,over_6_percent,5.75
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,perc_elev_change,0.013128203750563233
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,perc_gain_end,0.11298144291932957
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,perc_gain_start,0.18303624520229
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,time_at_1500m,0
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,total_elev_change,2635.1666666666665
1,la roue tourangelle centre val de loire - trophee groupama paris val de loire,2023,1.1,race/la-roue-tourangelle/2023,total_vert_gain,1326.8333333333333
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,avg_alt,98.11984662193157
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,final_1km_elev,77.82608695652173
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,final_1km_gradient,0.002753623188407907
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,final_1km_vertgain,18.333333333333332
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,final_20km_vert_gain,247.83333333333334
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,final_5km_elev,97.42556634304206
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,final_5km_gradient,0.00494066882416304
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,final_5km_vertgain,54.833333333333336
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,first_30km_vert_gain,307.5
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,highest_point,145.5
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,length,196.65
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,over_6_percent,12.55
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,perc_elev_change,0.024665302565244032
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,perc_gain_end,0.10248753734151723
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,perc_gain_start,0.1252815647904767
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,time_at_1500m,0
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,total_elev_change,4849.666666666667
1,la route adelie de vitre,2023,1.1,race/route-adelie-de-vitre/2023,total_vert_gain,2421.3333333333335
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,avg_alt,83.3959703282183
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,final_1km_elev,7.6159420289855
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,final_1km_gradient,9.178743961351393e-4
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,final_1km_vertgain,4.666666666666667
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,final_20km_vert_gain,152.83333333333334
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,final_5km_elev,8.394822006472493
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,final_5km_gradient,-8.629989212515207e-5
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,final_5km_vertgain,14.333333333333334
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,first_30km_vert_gain,178.16666666666666
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,highest_point,309
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,length,186
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,over_6_percent,4.45
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,perc_elev_change,0.0142625472071135
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,perc_gain_end,0.11923671772181867
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,perc_gain_start,0.13894828006062834
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,time_at_1500m,0
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,total_elev_change,2652.8333333333335
1,la route d'occitanie - la depeche du midi,2023,2.1,race/la-route-d-occitanie/2023,total_vert_gain,1282.3333333333333
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,avg_alt,643.4149588226297
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,final_1km_elev,680.8814229249014
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,final_1km_gradient,0.008921826965305083
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,final_1km_vertgain,13.833333333333334
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,final_20km_vert_gain,248.16666666666666
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,final_5km_elev,691.4350053937434
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,final_5km_gradient,0.005361169278930934
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,final_5km_vertgain,84.83333333333333
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,first_30km_vert_gain,187.33333333333334
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,highest_point,733.3333333333334
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,length,122.1
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,over_6_percent,3.4
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,perc_elev_change,0.016855068245822134
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,perc_gain_end,0.23631213762958433
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,perc_gain_start,0.17301207893548026
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,time_at_1500m,0
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,total_elev_change,2058
1,la tropicale amissa bongo,2023,2.1,race/la-tropicale-amissa-bongo/2023,total_vert_gain,1061.3333333333333
1,le samyn,2023,1.1,race/gp-samyn/2023,avg_alt,83.4922828202931
1,le samyn,2023,1.1,race/gp-samyn/2023,final_1km_elev,100.5724637681161
1,le samyn,2023,1.1,race/gp-samyn/2023,final_1km_gradient,0.0209903381642518
1,le samyn,2023,1.1,race/gp-samyn/2023,final_1km_vertgain,19.333333333333332
1,le samyn,2023,1.1,race/gp-samyn/2023,final_20km_vert_gain,133.5
1,le samyn,2023,1.1,race/gp-samyn/2023,final_5km_elev,74.5355987055016
1,le samyn,2023,1.1,race/gp-samyn/2023,final_5km_gradient,0.0124919093851148
1,le samyn,2023,1.1,race/gp-samyn/2023,final_5km_vertgain,62.5
1,le samyn,2023,1.1,race/gp-samyn/2023,first_30km_vert_gain,98.5
1,le samyn,2023,1.1,race/gp-samyn/2023,highest_point,159.66666666666666
1,le samyn,2023,1.1,race/gp-samyn/2023,length,208.85
1,le samyn,2023,1.1,race/gp-samyn/2023,over_6_percent,2.783333333333333
1,le samyn,2023,1.1,race/gp-samyn/2023,perc_elev_change,0.012593606319201634
1,le samyn,2023,1.1,race/gp-samyn/2023,perc_gain_end,0.10035918476952613
1,le samyn,2023,1.1,race/gp-samyn/2023,perc_gain_start,0.074018778766755
1,le samyn,2023,1.1,race/gp-samyn/2023,time_at_1500m,0
1,le samyn,2023,1.1,race/gp-samyn/2023,total_elev_change,2630.1666666666665
1,le samyn,2023,1.1,race/gp-samyn/2023,total_vert_gain,1330
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,avg_alt,57.2300894117103
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,final_1km_elev,42.326086956521735
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,final_1km_gradient,0.03371980676328247
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,final_1km_vertgain,40
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,final_20km_vert_gain,372.5
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,final_5km_elev,28.572815533980602
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,final_5km_gradient,0.00964940668824148
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,final_5km_vertgain,99.16666666666667
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,first_30km_vert_gain,409
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,highest_point,135
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,length,155.25
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,over_6_percent,11.533333333333333
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,perc_elev_change,0.029103596349973164
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,perc_gain_end,0.169627522371716
1,le tour de bretagne cycliste,2023,2.2,race/le-tour-de-bretagne/2023,perc_gain_start,0.18377858406350733
